Label,area_0,area_1,area_2,area_3,area_4
Uninfected,16130.5,0,0,0,0
Uninfected,13871.5,0,0,0,0
Uninfected,13531.0,0,0,0,0
Uninfected,15333.0,0,0,0,0
Uninfected,13720.0,0,0,0,0
Uninfected,12465.0,0,0,0,0
Uninfected,13070.0,0,0,0,0
Uninfected,10929.0,0,0,0,0
Uninfected,10767.5,0,0,0,0
Uninfected,8500.5,0,0,0,0
Uninfected,10983.5,0,0,0,0
Uninfected,13797.5,0,0,0,0
Uninfected,16311.5,0,0,0,0
Uninfected,12650.5,0,0,0,0
Uninfected,8250.5,0,0,0,0
Uninfected,9768.5,0,0,0,0
Uninfected,10838.0,0,0,0,0
Uninfected,8022.5,0,0,0,0
Uninfected,10287.5,0,0,0,0
Uninfected,10819.5,0,0,0,0
Uninfected,9523.5,0,0,0,0
Uninfected,13295.5,0,0,0,0
Uninfected,7668.5,0,0,0,0
Uninfected,6316.0,0,0,0,0
Uninfected,12687.0,0,0,0,0
Uninfected,6581.5,0,0,0,0
Uninfected,11300.0,0,0,0,0
Uninfected,10055.0,0,0,0,0
Uninfected,9852.5,0,0,0,0
Uninfected,8187.0,0,0,0,0
Uninfected,7312.5,0,0,0,0
Uninfected,11786.5,0,0,0,0
Uninfected,7330.5,16.5,0,0,0
Uninfected,8335.0,0,0,0,0
Uninfected,3918.5,4.0,0,0,0
Uninfected,11144.0,0,0,0,0
Uninfected,6181.5,0,0,0,0
Uninfected,9393.5,0,0,0,0
Uninfected,10842.0,0,0,0,0
Uninfected,6246.5,0,0,0,0
Uninfected,9289.5,0,0,0,0
Uninfected,9628.5,0,0,0,0
Uninfected,5583.5,0,0,0,0
Uninfected,10688.0,69.5,53.5,0,0
Uninfected,9478.5,0,0,0,0
Uninfected,9414.0,0,0,0,0
Uninfected,12919.0,0,0,0,0
Uninfected,8545.5,0,0,0,0
Uninfected,8179.0,0,0,0,0
Uninfected,7954.0,0,0,0,0
Uninfected,7412.5,0,0,0,0
Uninfected,10923.0,35.5,0,0,0
Uninfected,8694.5,0,0,0,0
Uninfected,9523.0,0,0,0,0
Uninfected,8801.5,0,0,0,0
Uninfected,8019.0,0,0,0,0
Uninfected,7664.5,0,0,0,0
Uninfected,10144.0,0,0,0,0
Uninfected,11767.0,0,0,0,0
Uninfected,10053.5,0,0,0,0
Uninfected,11354.5,0,0,0,0
Uninfected,10199.5,27.0,5.5,0,0
Uninfected,7728.5,0,0,0,0
Uninfected,9875.0,0,0,0,0
Uninfected,12065.0,0,0,0,0
Uninfected,14425.0,0,0,0,0
Uninfected,12410.5,0,0,0,0
Uninfected,8904.5,0,0,0,0
Uninfected,11979.5,0,0,0,0
Uninfected,10856.0,0,0,0,0
Uninfected,9719.5,0,0,0,0
Uninfected,10082.5,4.0,0,0,0
Uninfected,14861.5,0,0,0,0
Uninfected,7833.0,0,0,0,0
Uninfected,4804.0,0,0,0,0
Uninfected,11520.5,0,0,0,0
Uninfected,10680.0,0,0,0,0
Uninfected,8996.5,0,0,0,0
Uninfected,11675.5,0,0,0,0
Uninfected,12505.5,0,0,0,0
Uninfected,13204.0,0,0,0,0
Uninfected,14582.0,0,0,0,0
Uninfected,10191.0,0,0,0,0
Uninfected,11199.5,0,0,0,0
Uninfected,7214.5,0,0,0,0
Uninfected,7558.5,0,0,0,0
Uninfected,8244.0,0,0,0,0
Uninfected,10620.0,0,0,0,0
Uninfected,9424.0,0,0,0,0
Uninfected,5557.0,0,0,0,0
Uninfected,10639.5,0,0,0,0
Uninfected,10397.5,0,0,0,0
Uninfected,7086.5,0,0,0,0
Uninfected,8863.0,0,0,0,0
Uninfected,8831.5,0,0,0,0
Uninfected,7810.5,0,0,0,0
Uninfected,11171.5,0,0,0,0
Uninfected,5645.5,0,0,0,0
Uninfected,8432.5,0,0,0,0
Uninfected,6953.5,0,0,0,0
Uninfected,9064.0,0,0,0,0
Uninfected,8352.0,0,0,0,0
Uninfected,7518.0,0,0,0,0
Uninfected,5897.0,0,0,0,0
Uninfected,10833.5,0,0,0,0
Uninfected,10252.0,0,0,0,0
Uninfected,13389.5,0,0,0,0
Uninfected,8673.0,0,0,0,0
Uninfected,7376.0,0,0,0,0
Uninfected,7220.5,0,0,0,0
Uninfected,12991.5,0,0,0,0
Uninfected,3338.5,0,0,0,0
Uninfected,6710.0,0,0,0,0
Uninfected,9811.0,0,0,0,0
Uninfected,8750.0,0,0,0,0
Uninfected,10303.0,0,0,0,0
Uninfected,5780.5,0,0,0,0
Uninfected,8701.0,0,0,0,0
Uninfected,11167.0,0,0,0,0
Uninfected,6892.0,0,0,0,0
Uninfected,5104.5,0,0,0,0
Uninfected,9286.5,0,0,0,0
Uninfected,8547.5,0,0,0,0
Uninfected,8430.0,0,0,0,0
Uninfected,8258.5,0,0,0,0
Uninfected,9684.5,0,0,0,0
Uninfected,7455.5,0,0,0,0
Uninfected,13097.5,0,0,0,0
Uninfected,7537.5,0,0,0,0
Uninfected,10936.5,0,0,0,0
Uninfected,7992.0,0,0,0,0
Uninfected,9123.0,0,0,0,0
Uninfected,9617.0,0,0,0,0
Uninfected,11653.5,0,0,0,0
Uninfected,3251.5,0,0,0,0
Uninfected,9628.5,0,0,0,0
Uninfected,12282.5,0,0,0,0
Uninfected,10156.5,0,0,0,0
Uninfected,10766.0,0,0,0,0
Uninfected,6915.5,0,0,0,0
Uninfected,10184.5,0,0,0,0
Uninfected,10013.5,0,0,0,0
Uninfected,12473.0,0,0,0,0
Uninfected,13178.0,0,0,0,0
Uninfected,9637.0,0,0,0,0
Uninfected,11230.0,0,0,0,0
Uninfected,12174.0,0,0,0,0
Uninfected,12203.0,0,0,0,0
Uninfected,10050.0,0,0,0,0
Uninfected,12500.5,0,0,0,0
Uninfected,10212.5,0,0,0,0
Uninfected,8982.5,0,0,0,0
Uninfected,8192.0,0,0,0,0
Uninfected,9364.0,0,0,0,0
Uninfected,7605.0,0,0,0,0
Uninfected,14685.5,0,0,0,0
Uninfected,8065.5,0,0,0,0
Uninfected,8597.5,0,0,0,0
Uninfected,6237.0,20.0,4.0,2.0,0
Uninfected,10374.0,0,0,0,0
Uninfected,10402.5,0,0,0,0
Uninfected,10444.0,0,0,0,0
Uninfected,12886.5,0,0,0,0
Uninfected,14294.0,0,0,0,0
Uninfected,10428.0,0,0,0,0
Uninfected,8985.5,0,0,0,0
Uninfected,9875.5,0,0,0,0
Uninfected,10321.5,0,0,0,0
Uninfected,8461.0,0,0,0,0
Uninfected,9826.0,2.0,2.0,0,0
Uninfected,8358.0,0,0,0,0
Uninfected,8526.0,2.0,0,0,0
Uninfected,9247.5,0,0,0,0
Uninfected,9272.0,6.0,5.5,0,0
Uninfected,9970.0,0,0,0,0
Uninfected,9437.5,0,0,0,0
Uninfected,11428.5,0,0,0,0
Uninfected,5700.0,0,0,0,0
Uninfected,12092.5,0,0,0,0
Uninfected,10823.0,0,0,0,0
Uninfected,8989.5,0,0,0,0
Uninfected,11709.0,0,0,0,0
Uninfected,5811.5,15.0,2.0,0,0
Uninfected,5597.0,0,0,0,0
Uninfected,4933.5,7.0,0,0,0
Uninfected,9957.5,8.5,7.0,0,0
Uninfected,7171.0,0,0,0,0
Uninfected,5792.0,0,0,0,0
Uninfected,10154.5,0,0,0,0
Uninfected,7352.0,0,0,0,0
Uninfected,10309.0,0,0,0,0
Uninfected,8529.5,0,0,0,0
Uninfected,7585.5,21.5,17.5,2.0,2.0
Uninfected,11460.0,0,0,0,0
Uninfected,7908.5,0,0,0,0
Uninfected,10815.5,0,0,0,0
Uninfected,10216.5,0,0,0,0
Uninfected,11305.0,0,0,0,0
Uninfected,10080.0,0,0,0,0
Uninfected,9999.0,0,0,0,0
Uninfected,8942.5,0,0,0,0
Uninfected,13892.5,0,0,0,0
Uninfected,9429.0,0,0,0,0
Uninfected,9555.0,0,0,0,0
Uninfected,9899.5,0,0,0,0
Uninfected,13848.0,0,0,0,0
Uninfected,8875.5,0,0,0,0
Uninfected,8358.5,0,0,0,0
Uninfected,10933.5,0,0,0,0
Uninfected,12133.5,0,0,0,0
Uninfected,14490.5,0,0,0,0
Uninfected,8169.5,0,0,0,0
Uninfected,9119.5,0,0,0,0
Uninfected,9114.5,0,0,0,0
Uninfected,8072.0,0,0,0,0
Uninfected,12896.0,0,0,0,0
Uninfected,10583.0,0,0,0,0
Uninfected,10577.5,0,0,0,0
Uninfected,8311.0,0,0,0,0
Uninfected,8267.0,0,0,0,0
Uninfected,11240.5,12.0,2.0,2.0,0
Uninfected,11967.0,0,0,0,0
Uninfected,13472.5,0,0,0,0
Uninfected,4.0,2.0,2.0,2.0,2.0
Uninfected,15328.5,0,0,0,0
Uninfected,12625.5,0,0,0,0
Uninfected,17500.0,0,0,0,0
Uninfected,15587.5,0,0,0,0
Uninfected,15933.0,0,0,0,0
Uninfected,15824.5,0,0,0,0
Uninfected,17543.0,0,0,0,0
Uninfected,9263.5,154.5,4.0,0,0
Uninfected,11247.5,0,0,0,0
Uninfected,15868.0,0,0,0,0
Uninfected,12041.0,0,0,0,0
Uninfected,10193.0,0,0,0,0
Uninfected,12717.0,0,0,0,0
Uninfected,12975.0,0,0,0,0
Uninfected,17274.0,0,0,0,0
Uninfected,15462.0,0,0,0,0
Uninfected,16921.5,0,0,0,0
Uninfected,10482.5,73.5,0,0,0
Uninfected,15118.5,0,0,0,0
Uninfected,13076.0,0,0,0,0
Uninfected,13123.5,0,0,0,0
Uninfected,17175.0,0,0,0,0
Uninfected,17408.5,70.0,7.0,0,0
Uninfected,15661.0,0,0,0,0
Uninfected,12592.0,0,0,0,0
Uninfected,12479.0,0,0,0,0
Uninfected,13237.5,0,0,0,0
Uninfected,12758.5,0,0,0,0
Uninfected,10635.5,0,0,0,0
Uninfected,10942.5,0,0,0,0
Uninfected,13935.5,0,0,0,0
Uninfected,9284.5,0,0,0,0
Uninfected,11357.5,0,0,0,0
Uninfected,12234.0,0,0,0,0
Uninfected,9707.0,0,0,0,0
Uninfected,13761.5,0,0,0,0
Uninfected,14598.5,0,0,0,0
Uninfected,14808.5,0,0,0,0
Uninfected,16389.0,0,0,0,0
Uninfected,14994.5,0,0,0,0
Uninfected,10862.5,0,0,0,0
Uninfected,15465.5,0,0,0,0
Uninfected,12464.0,0,0,0,0
Uninfected,29.0,11.5,11.5,7.0,2.0
Uninfected,16301.5,0,0,0,0
Uninfected,16883.0,0,0,0,0
Uninfected,19222.0,0,0,0,0
Uninfected,9310.0,2.0,0,0,0
Uninfected,20090.0,0,0,0,0
Uninfected,12814.0,0,0,0,0
Uninfected,17964.5,0,0,0,0
Uninfected,13426.5,0,0,0,0
Uninfected,15858.0,0,0,0,0
Uninfected,13770.5,27.0,0,0,0
Uninfected,13515.5,0,0,0,0
Uninfected,16217.0,0,0,0,0
Uninfected,10527.0,5.5,0,0,0
Uninfected,15063.5,8.5,4.0,0,0
Uninfected,12354.5,0,0,0,0
Uninfected,15733.5,2.0,2.0,0,0
Uninfected,13528.5,0,0,0,0
Uninfected,14914.5,14.0,4.0,0,0
Uninfected,14860.0,0,0,0,0
Uninfected,15733.5,0,0,0,0
Uninfected,11428.0,0,0,0,0
Uninfected,14016.5,2.0,0,0,0
Uninfected,4.0,4.0,4.0,4.0,2.0
Uninfected,13291.0,0,0,0,0
Uninfected,11967.5,0,0,0,0
Uninfected,13593.5,0,0,0,0
Uninfected,12960.5,0,0,0,0
Uninfected,11905.5,0,0,0,0
Uninfected,12951.5,0,0,0,0
Uninfected,9959.0,0,0,0,0
Uninfected,12337.5,0,0,0,0
Uninfected,13356.0,0,0,0,0
Uninfected,9778.5,2.0,2.0,2.0,0
Uninfected,14058.0,0,0,0,0
Uninfected,12040.0,0,0,0,0
Uninfected,14074.5,0,0,0,0
Uninfected,13563.5,0,0,0,0
Uninfected,12641.5,0,0,0,0
Uninfected,13437.5,0,0,0,0
Uninfected,11921.5,0,0,0,0
Uninfected,12967.5,0,0,0,0
Uninfected,15506.0,0,0,0,0
Uninfected,14122.0,0,0,0,0
Uninfected,10859.5,0,0,0,0
Uninfected,10412.0,0,0,0,0
Uninfected,13220.5,0,0,0,0
Uninfected,12104.5,0,0,0,0
Uninfected,13492.0,0,0,0,0
Uninfected,12184.5,0,0,0,0
Uninfected,12507.5,0,0,0,0
Uninfected,11097.5,0,0,0,0
Uninfected,9349.0,0,0,0,0
Uninfected,12579.5,0,0,0,0
Uninfected,12283.0,0,0,0,0
Uninfected,11895.0,0,0,0,0
Uninfected,14165.5,0,0,0,0
Uninfected,15317.5,0,0,0,0
Uninfected,10433.5,0,0,0,0
Uninfected,10914.5,7.0,0,0,0
Uninfected,15.5,13.0,4.0,2.0,2.0
Uninfected,12113.0,0,0,0,0
Uninfected,14357.0,0,0,0,0
Uninfected,11346.0,4.0,0,0,0
Uninfected,13383.5,0,0,0,0
Uninfected,10121.5,0,0,0,0
Uninfected,15368.5,0,0,0,0
Uninfected,11915.5,0,0,0,0
Uninfected,12318.0,0,0,0,0
Uninfected,14392.0,0,0,0,0
Uninfected,13012.0,0,0,0,0
Uninfected,11617.0,0,0,0,0
Uninfected,11958.5,0,0,0,0
Uninfected,14445.5,0,0,0,0
Uninfected,13068.5,0,0,0,0
Uninfected,8778.5,4.0,2.0,0,0
Uninfected,15120.5,0,0,0,0
Uninfected,5.5,3.0,2.0,2.0,2.0
Uninfected,13049.0,0,0,0,0
Uninfected,13249.5,0,0,0,0
Uninfected,9696.0,0,0,0,0
Uninfected,14038.0,0,0,0,0
Uninfected,16617.5,0,0,0,0
Uninfected,11958.5,0,0,0,0
Uninfected,7850.5,0,0,0,0
Uninfected,13318.5,0,0,0,0
Uninfected,11544.5,0,0,0,0
Uninfected,13093.5,0,0,0,0
Uninfected,15065.5,0,0,0,0
Uninfected,14823.5,0,0,0,0
Uninfected,12175.5,0,0,0,0
Uninfected,13838.5,0,0,0,0
Uninfected,15553.5,0,0,0,0
Uninfected,5.5,4.0,2.0,2.0,2.0
Uninfected,14944.0,0,0,0,0
Uninfected,13086.5,0,0,0,0
Uninfected,21267.0,0,0,0,0
Uninfected,15781.0,0,0,0,0
Uninfected,15824.0,0,0,0,0
Uninfected,15500.5,0,0,0,0
Uninfected,14341.0,0,0,0,0
Uninfected,13874.5,0,0,0,0
Uninfected,15707.0,0,0,0,0
Uninfected,11427.5,0,0,0,0
Uninfected,12748.0,0,0,0,0
Uninfected,13533.5,0,0,0,0
Uninfected,17410.0,0,0,0,0
Uninfected,13913.5,0,0,0,0
Uninfected,11932.0,0,0,0,0
Uninfected,14666.5,0,0,0,0
Uninfected,11887.0,0,0,0,0
Uninfected,21762.0,0,0,0,0
Uninfected,12050.0,0,0,0,0
Uninfected,16538.0,0,0,0,0
Uninfected,15660.5,0,0,0,0
Uninfected,14927.0,0,0,0,0
Uninfected,14591.0,0,0,0,0
Uninfected,13803.0,0,0,0,0
Uninfected,19317.0,0,0,0,0
Uninfected,17542.5,0,0,0,0
Uninfected,15619.0,0,0,0,0
Uninfected,11708.0,0,0,0,0
Uninfected,16225.0,0,0,0,0
Uninfected,11021.5,0,0,0,0
Uninfected,8268.5,0,0,0,0
Uninfected,13308.5,0,0,0,0
Uninfected,8953.0,0,0,0,0
Uninfected,11692.0,0,0,0,0
Uninfected,13881.0,0,0,0,0
Uninfected,15434.5,0,0,0,0
Uninfected,14699.5,0,0,0,0
Uninfected,13321.5,0,0,0,0
Uninfected,13266.5,0,0,0,0
Uninfected,13329.5,0,0,0,0
Uninfected,20387.0,0,0,0,0
Uninfected,12863.0,0,0,0,0
Uninfected,15924.5,0,0,0,0
Uninfected,13711.0,0,0,0,0
Uninfected,14121.5,0,0,0,0
Uninfected,14584.5,0,0,0,0
Uninfected,15500.5,0,0,0,0
Uninfected,18372.5,0,0,0,0
Uninfected,14303.5,0,0,0,0
Uninfected,12322.0,0,0,0,0
Uninfected,15989.5,0,0,0,0
Uninfected,15725.0,0,0,0,0
Uninfected,14273.5,0,0,0,0
Uninfected,12951.0,0,0,0,0
Uninfected,12447.5,0,0,0,0
Uninfected,14736.5,0,0,0,0
Uninfected,14519.0,0,0,0,0
Uninfected,15141.5,0,0,0,0
Uninfected,13788.0,0,0,0,0
Uninfected,16934.0,0,0,0,0
Uninfected,15892.0,0,0,0,0
Uninfected,11418.5,0,0,0,0
Uninfected,12003.5,0,0,0,0
Uninfected,10502.5,0,0,0,0
Uninfected,11888.0,0,0,0,0
Uninfected,10429.0,0,0,0,0
Uninfected,9043.0,0,0,0,0
Uninfected,10378.5,0,0,0,0
Uninfected,11587.0,0,0,0,0
Uninfected,8491.0,0,0,0,0
Uninfected,10875.5,0,0,0,0
Uninfected,11174.5,0,0,0,0
Uninfected,13070.0,0,0,0,0
Uninfected,9277.5,0,0,0,0
Uninfected,11850.5,0,0,0,0
Uninfected,10062.0,0,0,0,0
Uninfected,9196.0,0,0,0,0
Uninfected,13370.5,0,0,0,0
Uninfected,9144.5,0,0,0,0
Uninfected,12051.0,0,0,0,0
Uninfected,5165.0,4.0,0,0,0
Uninfected,12416.5,0,0,0,0
Uninfected,10099.0,0,0,0,0
Uninfected,8557.0,0,0,0,0
Uninfected,12647.5,0,0,0,0
Uninfected,12061.0,0,0,0,0
Uninfected,8755.5,0,0,0,0
Uninfected,8919.0,0,0,0,0
Uninfected,11225.0,0,0,0,0
Uninfected,9197.0,0,0,0,0
Uninfected,9285.0,0,0,0,0
Uninfected,9307.5,0,0,0,0
Uninfected,11132.5,0,0,0,0
Uninfected,12205.5,0,0,0,0
Uninfected,12844.5,0,0,0,0
Uninfected,7302.5,0,0,0,0
Uninfected,11238.5,0,0,0,0
Uninfected,10979.5,0,0,0,0
Uninfected,9077.5,0,0,0,0
Uninfected,7260.5,0,0,0,0
Uninfected,14534.0,0,0,0,0
Uninfected,12066.5,0,0,0,0
Uninfected,11279.5,0,0,0,0
Uninfected,9528.0,0,0,0,0
Uninfected,10423.0,0,0,0,0
Uninfected,10500.5,0,0,0,0
Uninfected,13730.0,0,0,0,0
Uninfected,12575.0,0,0,0,0
Uninfected,14054.0,0,0,0,0
Uninfected,9892.5,0,0,0,0
Uninfected,10777.0,0,0,0,0
Uninfected,9919.5,0,0,0,0
Uninfected,10169.5,0,0,0,0
Uninfected,11501.5,0,0,0,0
Uninfected,11339.5,0,0,0,0
Uninfected,14162.0,0,0,0,0
Uninfected,11021.5,0,0,0,0
Uninfected,10669.5,0,0,0,0
Uninfected,9438.5,0,0,0,0
Uninfected,12774.5,0,0,0,0
Uninfected,9916.0,0,0,0,0
Uninfected,11465.0,0,0,0,0
Uninfected,14681.0,0,0,0,0
Uninfected,11953.5,0,0,0,0
Uninfected,13107.0,0,0,0,0
Uninfected,12242.5,0,0,0,0
Uninfected,13568.0,0,0,0,0
Uninfected,10948.5,0,0,0,0
Uninfected,10781.0,0,0,0,0
Uninfected,9735.0,15.0,0,0,0
Uninfected,8973.0,58.5,0,0,0
Uninfected,7631.0,0,0,0,0
Uninfected,11922.0,0,0,0,0
Uninfected,10715.0,0,0,0,0
Uninfected,11486.0,0,0,0,0
Uninfected,8933.5,0,0,0,0
Uninfected,11347.5,0,0,0,0
Uninfected,12826.0,0,0,0,0
Uninfected,10817.0,0,0,0,0
Uninfected,12832.5,0,0,0,0
Uninfected,11043.0,0,0,0,0
Uninfected,12431.0,0,0,0,0
Uninfected,11162.5,0,0,0,0
Uninfected,12369.0,0,0,0,0
Uninfected,10320.5,0,0,0,0
Uninfected,12405.5,0,0,0,0
Uninfected,13573.0,0,0,0,0
Uninfected,10980.0,0,0,0,0
Uninfected,10634.5,0,0,0,0
Uninfected,12546.5,0,0,0,0
Uninfected,10681.0,0,0,0,0
Uninfected,11022.5,10.5,0,0,0
Uninfected,13169.5,0,0,0,0
Uninfected,12403.5,0,0,0,0
Uninfected,10436.0,0,0,0,0
Uninfected,14485.5,0,0,0,0
Uninfected,10583.0,0,0,0,0
Uninfected,11868.5,0,0,0,0
Uninfected,11448.0,0,0,0,0
Uninfected,10569.0,0,0,0,0
Uninfected,10638.5,0,0,0,0
Uninfected,8996.5,0,0,0,0
Uninfected,14686.5,0,0,0,0
Uninfected,11764.5,0,0,0,0
Uninfected,10538.5,0,0,0,0
Uninfected,9697.5,0,0,0,0
Uninfected,11587.5,0,0,0,0
Uninfected,10694.0,0,0,0,0
Uninfected,12068.0,0,0,0,0
Uninfected,11342.0,0,0,0,0
Uninfected,9466.5,0,0,0,0
Uninfected,12439.0,0,0,0,0
Uninfected,11460.0,0,0,0,0
Uninfected,5168.5,0,0,0,0
Uninfected,10744.5,0,0,0,0
Uninfected,10556.5,0,0,0,0
Uninfected,12748.0,0,0,0,0
Uninfected,11496.5,0,0,0,0
Uninfected,11348.0,0,0,0,0
Uninfected,10992.5,0,0,0,0
Uninfected,10952.5,0,0,0,0
Uninfected,13459.0,0,0,0,0
Uninfected,11670.0,0,0,0,0
Uninfected,14332.0,0,0,0,0
Uninfected,11394.0,0,0,0,0
Uninfected,13637.5,0,0,0,0
Uninfected,9460.0,0,0,0,0
Uninfected,12050.0,0,0,0,0
Uninfected,12789.5,0,0,0,0
Uninfected,11553.0,0,0,0,0
Uninfected,9520.5,0,0,0,0
Uninfected,14470.0,0,0,0,0
Uninfected,12520.0,0,0,0,0
Uninfected,13829.0,0,0,0,0
Uninfected,11978.0,0,0,0,0
Uninfected,12725.0,0,0,0,0
Uninfected,10545.5,0,0,0,0
Uninfected,13597.0,0,0,0,0
Uninfected,13607.0,0,0,0,0
Uninfected,15484.0,0,0,0,0
Uninfected,14349.5,0,0,0,0
Uninfected,11067.0,0,0,0,0
Uninfected,12438.5,6.0,4.0,2.0,2.0
Uninfected,26.5,4.0,4.0,2.0,2.0
Uninfected,8663.0,14.0,6.0,4.0,0
Uninfected,14.5,5.5,2.0,2.0,2.0
Uninfected,8.5,7.5,4.0,3.5,2.0
Uninfected,10859.5,4.0,0,0,0
Uninfected,11851.0,0,0,0,0
Uninfected,11167.5,203.5,5.5,4.0,4.0
Uninfected,9355.5,0,0,0,0
Uninfected,32.0,7.0,6.0,5.5,4.0
Uninfected,14.5,8.5,4.0,4.0,2.0
Uninfected,24.5,4.0,4.0,4.0,2.0
Uninfected,9444.5,0,0,0,0
Uninfected,8724.5,4.0,2.0,0,0
Uninfected,4.0,4.0,2.0,2.0,2.0
Uninfected,8832.5,0,0,0,0
Uninfected,9805.5,2.0,0,0,0
Uninfected,10328.0,0,0,0,0
Uninfected,6023.0,2.0,2.0,0,0
Uninfected,8800.0,25.5,0,0,0
Uninfected,9937.5,0,0,0,0
Uninfected,7857.5,0,0,0,0
Uninfected,10618.5,0,0,0,0
Uninfected,5.5,2.0,2.0,2.0,2.0
Uninfected,10618.0,57.5,31.5,21.5,2.0
Uninfected,4.0,4.0,2.0,2.0,2.0
Uninfected,11852.0,27.0,0,0,0
Uninfected,11320.0,4.0,0,0,0
Uninfected,11765.0,0,0,0,0
Uninfected,8500.5,96.0,37.5,9.5,2.0
Uninfected,4.0,4.0,4.0,2.0,2.0
Uninfected,4.0,4.0,2.0,2.0,2.0
Uninfected,20.0,4.0,2.0,2.0,2.0
Uninfected,9245.0,0,0,0,0
Uninfected,8703.0,263.5,0,0,0
Uninfected,11646.0,0,0,0,0
Uninfected,9432.0,62.5,49.5,9.5,0
Uninfected,10.0,5.5,5.5,4.0,4.0
Uninfected,11691.5,0,0,0,0
Uninfected,7617.0,59.5,7.0,4.0,2.0
Uninfected,8520.0,0,0,0,0
Uninfected,10116.5,13.0,0,0,0
Uninfected,4.0,4.0,2.0,2.0,2.0
Uninfected,7181.0,2.0,0,0,0
Uninfected,12438.0,0,0,0,0
Uninfected,8138.0,2.0,2.0,0,0
Uninfected,8.0,4.0,2.0,2.0,2.0
Uninfected,4.0,4.0,2.0,2.0,2.0
Uninfected,9158.5,0,0,0,0
Uninfected,6465.5,90.5,0,0,0
Uninfected,24.0,10.5,5.5,5.5,4.0
Uninfected,8097.0,7.5,0,0,0
Uninfected,7.0,7.0,4.0,4.0,4.0
Uninfected,5.5,4.0,4.0,3.0,2.0
Uninfected,9909.5,122.5,56.0,5.5,4.0
Uninfected,8908.0,5.5,4.0,4.0,2.0
Uninfected,9382.5,8.5,0,0,0
Uninfected,9110.0,0,0,0,0
Uninfected,6193.0,67.5,48.0,11.5,0
Uninfected,18.5,5.5,4.0,4.0,4.0
Uninfected,7511.5,0,0,0,0
Uninfected,13339.0,8.5,0,0,0
Uninfected,11054.5,0,0,0,0
Uninfected,10517.5,0,0,0,0
Uninfected,9988.5,100.5,76.5,37.0,8.5
Uninfected,11546.5,0,0,0,0
Uninfected,10751.0,67.5,2.0,0,0
Uninfected,12475.0,0,0,0,0
Uninfected,13338.0,0,0,0,0
Uninfected,36.0,13.0,5.5,4.0,4.0
Uninfected,11608.5,5.5,0,0,0
Uninfected,8771.5,45.5,0,0,0
Uninfected,10.0,4.0,4.0,4.0,2.0
Uninfected,15.0,7.0,4.0,4.0,2.0
Uninfected,10726.5,0,0,0,0
Uninfected,9235.5,0,0,0,0
Uninfected,14731.0,0,0,0,0
Uninfected,9393.0,0,0,0,0
Uninfected,13554.0,0,0,0,0
Uninfected,13032.0,0,0,0,0
Uninfected,9875.5,0,0,0,0
Uninfected,12933.5,0,0,0,0
Uninfected,14138.0,0,0,0,0
Uninfected,12042.5,0,0,0,0
Uninfected,12747.0,0,0,0,0
Uninfected,12984.5,0,0,0,0
Uninfected,8826.0,0,0,0,0
Uninfected,9025.5,0,0,0,0
Uninfected,11131.0,0,0,0,0
Uninfected,13805.0,0,0,0,0
Uninfected,9601.5,0,0,0,0
Uninfected,13023.0,0,0,0,0
Uninfected,11058.5,0,0,0,0
Uninfected,12104.0,0,0,0,0
Uninfected,8575.5,0,0,0,0
Uninfected,9170.5,0,0,0,0
Uninfected,7038.0,0,0,0,0
Uninfected,11608.5,0,0,0,0
Uninfected,11458.5,0,0,0,0
Uninfected,11404.0,0,0,0,0
Uninfected,10053.0,0,0,0,0
Uninfected,12022.0,0,0,0,0
Uninfected,9583.5,0,0,0,0
Uninfected,12992.0,0,0,0,0
Uninfected,11485.5,0,0,0,0
Uninfected,10520.5,0,0,0,0
Uninfected,9479.5,0,0,0,0
Uninfected,14004.5,0,0,0,0
Uninfected,9198.5,0,0,0,0
Uninfected,12801.0,0,0,0,0
Uninfected,12401.5,0,0,0,0
Uninfected,7239.0,0,0,0,0
Uninfected,11638.5,0,0,0,0
Uninfected,14168.5,0,0,0,0
Uninfected,15735.0,0,0,0,0
Uninfected,12176.5,0,0,0,0
Uninfected,12962.5,0,0,0,0
Uninfected,14465.0,0,0,0,0
Uninfected,14177.0,0,0,0,0
Uninfected,14313.5,0,0,0,0
Uninfected,11815.5,0,0,0,0
Uninfected,9320.5,0,0,0,0
Uninfected,12703.0,0,0,0,0
Uninfected,9420.5,0,0,0,0
Uninfected,10674.5,0,0,0,0
Uninfected,9582.5,0,0,0,0
Uninfected,12160.5,0,0,0,0
Uninfected,12036.5,0,0,0,0
Uninfected,11260.5,0,0,0,0
Uninfected,9144.5,0,0,0,0
Uninfected,8602.0,0,0,0,0
Uninfected,12061.5,0,0,0,0
Uninfected,10495.0,0,0,0,0
Uninfected,9280.0,0,0,0,0
Uninfected,4100.5,4.0,4.0,2.0,0.5
Uninfected,7.5,4.0,2.0,2.0,2.0
Uninfected,13070.0,0,0,0,0
Uninfected,8400.5,0,0,0,0
Uninfected,13457.0,0,0,0,0
Uninfected,11494.0,0,0,0,0
Uninfected,11159.0,0,0,0,0
Uninfected,10617.5,0,0,0,0
Uninfected,14065.5,4.0,0,0,0
Uninfected,11672.5,0,0,0,0
Uninfected,11035.0,0,0,0,0
Uninfected,13002.0,0,0,0,0
Uninfected,12607.5,0,0,0,0
Uninfected,11807.5,0,0,0,0
